customer_id,transaction_id,purchase_date,channel,campaign_id,product_category,base_value,discount_code,discount_percentage,discount_amount,final_value
CUST_0079,TXN_00685,2026-07-15,Social,CAMP_LOYALTY,Home,64.31,FLASH25,0.25,16.08,48.23
CUST_0187,TXN_00686,2026-07-22,Email,CAMP_CART,Beauty,172.07,NONE,0.0,0.0,172.07
CUST_0291,TXN_00687,2026-08-20,Organic,CAMP_SEASONAL,Fashion,113.34,NONE,0.0,0.0,113.34
CUST_0249,TXN_00688,2026-06-14,Organic,CAMP_WELCOME,Sports,178.53,WELCOME10,0.1,17.85,160.68
CUST_0195,TXN_00689,2026-07-18,Organic,CAMP_SEASONAL,Beauty,65.21,WELCOME10,0.1,6.52,58.69
CUST_0061,TXN_00690,2026-08-28,Direct,CAMP_WELCOME,Home,166.96,SEASONAL30,0.3,50.09,116.87
CUST_0268,TXN_00691,2026-06-18,Social,CAMP_FLASH,Sports,111.21,SEASONAL30,0.3,33.36,77.85
CUST_0357,TXN_00692,2026-07-10,Direct,CAMP_CART,Sports,143.23,NONE,0.0,0.0,143.23
CUST_0258,TXN_00693,2026-07-23,Direct,CAMP_LOYALTY,Fashion,157.41,FLASH25,0.25,39.35,118.06
CUST_0172,TXN_00694,2026-07-27,Email,CAMP_SEASONAL,Sports,202.18,FLASH25,0.25,50.55,151.63
CUST_0222,TXN_00695,2026-08-13,Social,CAMP_SEASONAL,Sports,175.49,NONE,0.0,0.0,175.49
CUST_0101,TXN_00696,2026-06-23,Social,CAMP_LOYALTY,Electronics,60.29,SEASONAL30,0.3,18.09,42.2
CUST_0136,TXN_00697,2026-07-19,PPC,CAMP_WELCOME,Electronics,146.09,NONE,0.0,0.0,146.09
CUST_0343,TXN_00698,2026-06-14,Email,CAMP_FLASH,Fashion,95.1,CART20,0.2,19.02,76.08
CUST_0179,TXN_00699,2026-06-11,Social,CAMP_SEASONAL,Electronics,167.1,FLASH25,0.25,41.77,125.33
CUST_0119,TXN_00700,2026-08-19,Email,CAMP_WELCOME,Fashion,156.55,NONE,0.0,0.0,156.55
CUST_0317,TXN_00701,2026-07-24,Email,CAMP_FLASH,Electronics,190.58,NONE,0.0,0.0,190.58
CUST_0156,TXN_00702,2026-08-02,Social,CAMP_CART,Sports,128.78,SEASONAL30,0.3,38.63,90.15
CUST_0384,TXN_00703,2026-06-11,Social,CAMP_WELCOME,Beauty,143.64,FLASH25,0.25,35.91,107.73
CUST_0298,TXN_00704,2026-08-22,Organic,CAMP_LOYALTY,Sports,195.89,NONE,0.0,0.0,195.89
CUST_0138,TXN_00705,2026-08-21,Direct,CAMP_FLASH,Home,102.55,WELCOME10,0.1,10.25,92.3
CUST_0055,TXN_00706,2026-07-12,PPC,CAMP_WELCOME,Home,249.77,LOYALTY15,0.15,37.47,212.3
CUST_0248,TXN_00707,2026-06-22,Email,CAMP_LOYALTY,Fashion,153.22,NONE,0.0,0.0,153.22
CUST_0256,TXN_00708,2026-08-24,Social,CAMP_CART,Home,209.01,NONE,0.0,0.0,209.01
CUST_0170,TXN_00709,2026-08-09,Email,CAMP_FLASH,Home,125.39,NONE,0.0,0.0,125.39
CUST_0181,TXN_00710,2026-06-26,Organic,CAMP_WELCOME,Home,111.49,NONE,0.0,0.0,111.49
CUST_0198,TXN_00711,2026-08-26,PPC,CAMP_FLASH,Fashion,111.41,NONE,0.0,0.0,111.41
CUST_0077,TXN_00712,2026-06-24,PPC,CAMP_LOYALTY,Beauty,110.04,FLASH25,0.25,27.51,82.53
CUST_0123,TXN_00713,2026-07-21,PPC,CAMP_FLASH,Beauty,186.06,FLASH25,0.25,46.51,139.55
CUST_0277,TXN_00714,2026-08-12,Organic,CAMP_CART,Fashion,194.09,LOYALTY15,0.15,29.11,164.98
CUST_0220,TXN_00715,2026-08-11,PPC,CAMP_LOYALTY,Home,198.9,NONE,0.0,0.0,198.9
CUST_0034,TXN_00716,2026-08-11,Email,CAMP_FLASH,Beauty,20,CART20,0.2,4.0,16.0
CUST_0210,TXN_00717,2026-08-10,Social,CAMP_WELCOME,Fashion,92.76,CART20,0.2,18.55,74.21
CUST_0094,TXN_00718,2026-06-13,PPC,CAMP_CART,Fashion,298.47,NONE,0.0,0.0,298.47
CUST_0305,TXN_00719,2026-07-15,Email,CAMP_SEASONAL,Fashion,166.32,WELCOME10,0.1,16.63,149.69
CUST_0257,TXN_00720,2026-08-06,Direct,CAMP_SEASONAL,Beauty,175.14,NONE,0.0,0.0,175.14
CUST_0070,TXN_00721,2026-08-25,Direct,CAMP_WELCOME,Home,89.09,LOYALTY15,0.15,13.36,75.73
CUST_0211,TXN_00722,2026-08-21,Social,CAMP_SEASONAL,Sports,154.08,LOYALTY15,0.15,23.11,130.97
CUST_0250,TXN_00723,2026-07-02,Social,CAMP_SEASONAL,Beauty,220.83,NONE,0.0,0.0,220.83
CUST_0397,TXN_00724,2026-07-10,PPC,CAMP_CART,Sports,226.6,CART20,0.2,45.32,181.28
CUST_0274,TXN_00725,2026-08-25,PPC,CAMP_WELCOME,Beauty,163.3,NONE,0.0,0.0,163.3
CUST_0233,TXN_00726,2026-06-24,PPC,CAMP_SEASONAL,Electronics,147.53,NONE,0.0,0.0,147.53
CUST_0285,TXN_00727,2026-08-05,Organic,CAMP_SEASONAL,Beauty,125.67,WELCOME10,0.1,12.57,113.1
CUST_0155,TXN_00728,2026-06-12,Email,CAMP_CART,Fashion,146.69,CART20,0.2,29.34,117.35
CUST_0237,TXN_00729,2026-07-03,Email,CAMP_CART,Electronics,95.36,NONE,0.0,0.0,95.36
CUST_0092,TXN_00730,2026-07-10,Direct,CAMP_FLASH,Beauty,163.28,LOYALTY15,0.15,24.49,138.79
CUST_0012,TXN_00731,2026-08-04,Direct,CAMP_WELCOME,Home,20,SEASONAL30,0.3,6.0,14.0
CUST_0165,TXN_00732,2026-08-14,Email,CAMP_WELCOME,Beauty,97.06,NONE,0.0,0.0,97.06
CUST_0324,TXN_00733,2026-06-23,Direct,CAMP_CART,Sports,28.03,NONE,0.0,0.0,28.03
CUST_0081,TXN_00734,2026-07-18,PPC,CAMP_LOYALTY,Fashion,101.06,NONE,0.0,0.0,101.06
CUST_0074,TXN_00735,2026-07-07,Organic,CAMP_FLASH,Beauty,177.18,WELCOME10,0.1,17.72,159.46
CUST_0147,TXN_00736,2026-08-29,PPC,CAMP_FLASH,Electronics,120.73,LOYALTY15,0.15,18.11,102.62
CUST_0234,TXN_00737,2026-06-27,PPC,CAMP_WELCOME,Sports,120.37,NONE,0.0,0.0,120.37
CUST_0252,TXN_00738,2026-07-08,Direct,CAMP_WELCOME,Sports,145.58,NONE,0.0,0.0,145.58
CUST_0307,TXN_00739,2026-07-25,PPC,CAMP_CART,Fashion,213.12,SEASONAL30,0.3,63.94,149.18
CUST_0025,TXN_00740,2026-08-25,PPC,CAMP_CART,Home,147.37,LOYALTY15,0.15,22.11,125.26
CUST_0169,TXN_00741,2026-08-23,Email,CAMP_SEASONAL,Fashion,156.98,NONE,0.0,0.0,156.98
CUST_0082,TXN_00742,2026-06-14,PPC,CAMP_CART,Fashion,104.46,NONE,0.0,0.0,104.46
CUST_0233,TXN_00743,2026-08-25,Email,CAMP_FLASH,Home,73.29,CART20,0.2,14.66,58.63
CUST_0188,TXN_00744,2026-06-20,Email,CAMP_FLASH,Beauty,221.5,NONE,0.0,0.0,221.5
CUST_0068,TXN_00745,2026-07-18,PPC,CAMP_SEASONAL,Sports,78.83,CART20,0.2,15.77,63.06
CUST_0107,TXN_00746,2026-08-18,Direct,CAMP_CART,Home,114.73,SEASONAL30,0.3,34.42,80.31
CUST_0218,TXN_00747,2026-07-20,Organic,CAMP_CART,Sports,68.65,NONE,0.0,0.0,68.65
CUST_0319,TXN_00748,2026-06-24,Direct,CAMP_SEASONAL,Fashion,122.4,NONE,0.0,0.0,122.4
CUST_0312,TXN_00749,2026-08-05,Email,CAMP_WELCOME,Electronics,163.04,CART20,0.2,32.61,130.43
CUST_0238,TXN_00750,2026-06-12,Direct,CAMP_SEASONAL,Electronics,120.57,NONE,0.0,0.0,120.57
CUST_0170,TXN_00751,2026-08-28,Social,CAMP_FLASH,Home,120.46,LOYALTY15,0.15,18.07,102.39
CUST_0034,TXN_00752,2026-08-15,Organic,CAMP_FLASH,Beauty,116.78,WELCOME10,0.1,11.68,105.1
CUST_0370,TXN_00753,2026-08-07,Social,CAMP_FLASH,Home,201.12,WELCOME10,0.1,20.11,181.01
CUST_0344,TXN_00754,2026-06-29,Social,CAMP_SEASONAL,Sports,78.15,LOYALTY15,0.15,11.72,66.43
CUST_0171,TXN_00755,2026-08-22,PPC,CAMP_FLASH,Sports,148.17,FLASH25,0.25,37.04,111.13
CUST_0371,TXN_00756,2026-06-03,Organic,CAMP_FLASH,Electronics,109.48,SEASONAL30,0.3,32.84,76.64
CUST_0076,TXN_00757,2026-07-17,Direct,CAMP_CART,Fashion,77.0,WELCOME10,0.1,7.7,69.3
CUST_0292,TXN_00758,2026-07-20,Email,CAMP_FLASH,Beauty,112.1,CART20,0.2,22.42,89.68
CUST_0044,TXN_00759,2026-07-30,Organic,CAMP_SEASONAL,Home,118.16,NONE,0.0,0.0,118.16
CUST_0110,TXN_00760,2026-08-04,Email,CAMP_SEASONAL,Sports,106.31,WELCOME10,0.1,10.63,95.68
CUST_0012,TXN_00761,2026-06-26,Social,CAMP_LOYALTY,Home,134.64,NONE,0.0,0.0,134.64
CUST_0247,TXN_00762,2026-08-11,Email,CAMP_CART,Fashion,132.63,NONE,0.0,0.0,132.63
CUST_0105,TXN_00763,2026-07-11,PPC,CAMP_WELCOME,Electronics,73.43,FLASH25,0.25,18.36,55.07
CUST_0159,TXN_00764,2026-08-18,Organic,CAMP_SEASONAL,Electronics,216.37,NONE,0.0,0.0,216.37
CUST_0052,TXN_00765,2026-08-27,PPC,CAMP_FLASH,Fashion,105.42,CART20,0.2,21.08,84.34
CUST_0164,TXN_00766,2026-07-04,Email,CAMP_FLASH,Fashion,153.82,NONE,0.0,0.0,153.82
CUST_0080,TXN_00767,2026-06-11,PPC,CAMP_CART,Electronics,183.03,WELCOME10,0.1,18.3,164.73
CUST_0105,TXN_00768,2026-06-17,Social,CAMP_LOYALTY,Electronics,73.02,CART20,0.2,14.6,58.42
CUST_0159,TXN_00769,2026-07-17,PPC,CAMP_SEASONAL,Electronics,121.66,NONE,0.0,0.0,121.66
CUST_0066,TXN_00770,2026-08-23,Email,CAMP_SEASONAL,Beauty,256.92,FLASH25,0.25,64.23,192.69
CUST_0091,TXN_00771,2026-06-10,Direct,CAMP_CART,Home,161.54,SEASONAL30,0.3,48.46,113.08
CUST_0159,TXN_00772,2026-06-22,Email,CAMP_SEASONAL,Sports,121.92,NONE,0.0,0.0,121.92
CUST_0067,TXN_00773,2026-08-17,Direct,CAMP_FLASH,Beauty,171.77,FLASH25,0.25,42.94,128.83
CUST_0240,TXN_00774,2026-06-12,Organic,CAMP_FLASH,Beauty,144.49,NONE,0.0,0.0,144.49
CUST_0093,TXN_00775,2026-06-05,Organic,CAMP_FLASH,Beauty,178.89,NONE,0.0,0.0,178.89
CUST_0249,TXN_00776,2026-08-08,Organic,CAMP_FLASH,Sports,201.34,FLASH25,0.25,50.34,151.0
CUST_0294,TXN_00777,2026-07-09,Email,CAMP_FLASH,Sports,151.81,WELCOME10,0.1,15.18,136.63
CUST_0332,TXN_00778,2026-07-08,Social,CAMP_CART,Fashion,182.09,SEASONAL30,0.3,54.63,127.46
CUST_0280,TXN_00779,2026-07-11,Email,CAMP_FLASH,Fashion,160.11,FLASH25,0.25,40.03,120.08
CUST_0355,TXN_00780,2026-07-17,PPC,CAMP_LOYALTY,Fashion,58.98,NONE,0.0,0.0,58.98
CUST_0339,TXN_00781,2026-06-17,Direct,CAMP_WELCOME,Sports,87.89,NONE,0.0,0.0,87.89
CUST_0305,TXN_00782,2026-08-07,Organic,CAMP_SEASONAL,Electronics,71.89,NONE,0.0,0.0,71.89
CUST_0306,TXN_00783,2026-07-12,Organic,CAMP_SEASONAL,Electronics,156.17,SEASONAL30,0.3,46.85,109.32
CUST_0046,TXN_00784,2026-06-09,Email,CAMP_LOYALTY,Fashion,146.08,NONE,0.0,0.0,146.08
CUST_0231,TXN_00785,2026-07-11,PPC,CAMP_CART,Beauty,169.46,NONE,0.0,0.0,169.46
CUST_0100,TXN_00786,2026-06-04,Organic,CAMP_SEASONAL,Home,170.99,NONE,0.0,0.0,170.99
CUST_0045,TXN_00787,2026-06-12,PPC,CAMP_SEASONAL,Fashion,248.35,NONE,0.0,0.0,248.35
CUST_0150,TXN_00788,2026-08-29,PPC,CAMP_FLASH,Electronics,249.32,NONE,0.0,0.0,249.32
CUST_0144,TXN_00789,2026-07-30,Direct,CAMP_CART,Beauty,185.21,NONE,0.0,0.0,185.21
CUST_0320,TXN_00790,2026-08-02,Social,CAMP_SEASONAL,Fashion,117.57,SEASONAL30,0.3,35.27,82.3
CUST_0096,TXN_00791,2026-07-14,Direct,CAMP_LOYALTY,Home,189.16,NONE,0.0,0.0,189.16
CUST_0343,TXN_00792,2026-08-11,Direct,CAMP_SEASONAL,Fashion,145.92,NONE,0.0,0.0,145.92
CUST_0043,TXN_00793,2026-07-02,PPC,CAMP_SEASONAL,Sports,145.96,FLASH25,0.25,36.49,109.47
CUST_0092,TXN_00794,2026-07-15,Social,CAMP_LOYALTY,Beauty,84.57,FLASH25,0.25,21.14,63.43
CUST_0309,TXN_00795,2026-07-30,PPC,CAMP_FLASH,Beauty,156.33,FLASH25,0.25,39.08,117.25
CUST_0279,TXN_00796,2026-07-13,Email,CAMP_CART,Beauty,127.27,FLASH25,0.25,31.82,95.45
CUST_0353,TXN_00797,2026-07-25,Direct,CAMP_CART,Electronics,133.38,SEASONAL30,0.3,40.01,93.37
CUST_0267,TXN_00798,2026-06-06,Email,CAMP_CART,Sports,158.23,NONE,0.0,0.0,158.23
CUST_0159,TXN_00799,2026-07-17,PPC,CAMP_WELCOME,Beauty,124.9,NONE,0.0,0.0,124.9
CUST_0232,TXN_00800,2026-07-07,Organic,CAMP_FLASH,Home,78.29,NONE,0.0,0.0,78.29
CUST_0085,TXN_00801,2026-07-22,PPC,CAMP_FLASH,Electronics,135.08,SEASONAL30,0.3,40.52,94.56
CUST_0322,TXN_00802,2026-06-11,Email,CAMP_FLASH,Beauty,107.0,CART20,0.2,21.4,85.6
CUST_0042,TXN_00803,2026-07-25,Organic,CAMP_LOYALTY,Sports,145.62,WELCOME10,0.1,14.56,131.06
CUST_0143,TXN_00804,2026-06-13,Social,CAMP_CART,Fashion,133.31,NONE,0.0,0.0,133.31
CUST_0337,TXN_00805,2026-07-27,Social,CAMP_SEASONAL,Fashion,181.86,LOYALTY15,0.15,27.28,154.58
CUST_0270,TXN_00806,2026-06-14,Social,CAMP_SEASONAL,Beauty,172.61,LOYALTY15,0.15,25.89,146.72
CUST_0394,TXN_00807,2026-06-06,Direct,CAMP_LOYALTY,Fashion,101.58,NONE,0.0,0.0,101.58
CUST_0295,TXN_00808,2026-08-23,Social,CAMP_SEASONAL,Beauty,135.04,WELCOME10,0.1,13.5,121.54
CUST_0243,TXN_00809,2026-07-31,Direct,CAMP_SEASONAL,Beauty,89.64,SEASONAL30,0.3,26.89,62.75
CUST_0134,TXN_00810,2026-07-12,Organic,CAMP_CART,Electronics,208.05,FLASH25,0.25,52.01,156.04
CUST_0049,TXN_00811,2026-06-09,Organic,CAMP_SEASONAL,Sports,227.9,NONE,0.0,0.0,227.9
CUST_0333,TXN_00812,2026-08-17,Organic,CAMP_CART,Beauty,171.27,NONE,0.0,0.0,171.27
CUST_0236,TXN_00813,2026-07-30,PPC,CAMP_LOYALTY,Sports,101.4,NONE,0.0,0.0,101.4
CUST_0172,TXN_00814,2026-06-04,Email,CAMP_WELCOME,Electronics,63.75,WELCOME10,0.1,6.38,57.37
CUST_0210,TXN_00815,2026-06-03,Direct,CAMP_FLASH,Fashion,20,WELCOME10,0.1,2.0,18.0
CUST_0371,TXN_00816,2026-08-22,PPC,CAMP_LOYALTY,Sports,132.52,WELCOME10,0.1,13.25,119.27
CUST_0326,TXN_00817,2026-08-18,PPC,CAMP_LOYALTY,Beauty,175.24,WELCOME10,0.1,17.52,157.72
CUST_0336,TXN_00818,2026-08-06,Email,CAMP_LOYALTY,Home,146.91,NONE,0.0,0.0,146.91
CUST_0150,TXN_00819,2026-08-20,Direct,CAMP_FLASH,Beauty,60.83,NONE,0.0,0.0,60.83
CUST_0354,TXN_00820,2026-08-20,Organic,CAMP_WELCOME,Beauty,217.44,LOYALTY15,0.15,32.62,184.82
CUST_0198,TXN_00821,2026-07-27,Organic,CAMP_LOYALTY,Beauty,86.22,WELCOME10,0.1,8.62,77.6
CUST_0035,TXN_00822,2026-06-08,Direct,CAMP_WELCOME,Fashion,20,LOYALTY15,0.15,3.0,17.0
CUST_0276,TXN_00823,2026-08-02,PPC,CAMP_WELCOME,Beauty,146.57,NONE,0.0,0.0,146.57
CUST_0366,TXN_00824,2026-07-03,Email,CAMP_SEASONAL,Fashion,139.17,CART20,0.2,27.83,111.34
CUST_0334,TXN_00825,2026-08-25,Direct,CAMP_FLASH,Fashion,154.63,NONE,0.0,0.0,154.63
CUST_0358,TXN_00826,2026-06-29,Direct,CAMP_SEASONAL,Electronics,113.65,FLASH25,0.25,28.41,85.24
CUST_0276,TXN_00827,2026-06-02,Direct,CAMP_WELCOME,Sports,188.05,FLASH25,0.25,47.01,141.04
CUST_0274,TXN_00828,2026-07-09,Email,CAMP_WELCOME,Home,187.6,NONE,0.0,0.0,187.6
CUST_0273,TXN_00829,2026-07-17,Email,CAMP_SEASONAL,Home,119.42,NONE,0.0,0.0,119.42
CUST_0331,TXN_00830,2026-06-06,Social,CAMP_FLASH,Beauty,160.3,NONE,0.0,0.0,160.3
CUST_0054,TXN_00831,2026-06-28,Email,CAMP_SEASONAL,Fashion,206.93,CART20,0.2,41.39,165.54
CUST_0071,TXN_00832,2026-07-30,Direct,CAMP_SEASONAL,Electronics,152.16,NONE,0.0,0.0,152.16
CUST_0276,TXN_00833,2026-06-27,PPC,CAMP_SEASONAL,Electronics,142.77,NONE,0.0,0.0,142.77
CUST_0018,TXN_00834,2026-08-14,Social,CAMP_CART,Beauty,113.44,FLASH25,0.25,28.36,85.08
CUST_0347,TXN_00835,2026-06-22,Social,CAMP_CART,Fashion,182.28,NONE,0.0,0.0,182.28
CUST_0036,TXN_00836,2026-06-11,Email,CAMP_LOYALTY,Fashion,169.58,FLASH25,0.25,42.39,127.19
CUST_0007,TXN_00837,2026-07-21,Email,CAMP_SEASONAL,Sports,146.98,WELCOME10,0.1,14.7,132.28
CUST_0087,TXN_00838,2026-08-15,Direct,CAMP_CART,Sports,150.22,NONE,0.0,0.0,150.22
CUST_0112,TXN_00839,2026-07-06,Organic,CAMP_SEASONAL,Home,122.81,LOYALTY15,0.15,18.42,104.39
CUST_0061,TXN_00840,2026-08-24,PPC,CAMP_LOYALTY,Home,211.22,LOYALTY15,0.15,31.68,179.54
CUST_0032,TXN_00841,2026-07-07,Social,CAMP_FLASH,Sports,129.11,LOYALTY15,0.15,19.37,109.74
CUST_0084,TXN_00842,2026-06-10,PPC,CAMP_SEASONAL,Fashion,23.8,WELCOME10,0.1,2.38,21.42
CUST_0008,TXN_00843,2026-08-19,Email,CAMP_WELCOME,Fashion,187.14,NONE,0.0,0.0,187.14
CUST_0045,TXN_00844,2026-06-02,Direct,CAMP_LOYALTY,Fashion,120.18,NONE,0.0,0.0,120.18
CUST_0073,TXN_00845,2026-07-03,Direct,CAMP_LOYALTY,Fashion,68.89,SEASONAL30,0.3,20.67,48.22
CUST_0312,TXN_00846,2026-06-12,Email,CAMP_FLASH,Home,113.46,NONE,0.0,0.0,113.46
CUST_0214,TXN_00847,2026-08-05,Email,CAMP_CART,Electronics,70.84,LOYALTY15,0.15,10.63,60.21
CUST_0316,TXN_00848,2026-07-01,Social,CAMP_FLASH,Electronics,79.82,LOYALTY15,0.15,11.97,67.85
CUST_0099,TXN_00849,2026-06-03,Direct,CAMP_SEASONAL,Fashion,211.0,LOYALTY15,0.15,31.65,179.35
CUST_0081,TXN_00850,2026-08-03,Direct,CAMP_FLASH,Home,132.15,CART20,0.2,26.43,105.72
CUST_0315,TXN_00851,2026-07-02,Email,CAMP_WELCOME,Electronics,125.68,NONE,0.0,0.0,125.68
CUST_0275,TXN_00852,2026-08-15,Email,CAMP_LOYALTY,Beauty,183.33,NONE,0.0,0.0,183.33
CUST_0303,TXN_00853,2026-08-04,Organic,CAMP_LOYALTY,Electronics,226.23,FLASH25,0.25,56.56,169.67
CUST_0166,TXN_00854,2026-08-04,Direct,CAMP_LOYALTY,Electronics,145.63,NONE,0.0,0.0,145.63
CUST_0241,TXN_00855,2026-07-05,Social,CAMP_LOYALTY,Sports,180.07,WELCOME10,0.1,18.01,162.06
CUST_0232,TXN_00856,2026-06-10,Organic,CAMP_FLASH,Fashion,163.23,LOYALTY15,0.15,24.48,138.75
CUST_0171,TXN_00857,2026-08-22,Organic,CAMP_LOYALTY,Electronics,187.85,SEASONAL30,0.3,56.35,131.5
CUST_0238,TXN_00858,2026-06-13,Social,CAMP_CART,Fashion,107.43,CART20,0.2,21.49,85.94
CUST_0295,TXN_00859,2026-07-31,Email,CAMP_SEASONAL,Sports,148.67,NONE,0.0,0.0,148.67
CUST_0250,TXN_00860,2026-07-25,Email,CAMP_SEASONAL,Fashion,164.89,FLASH25,0.25,41.22,123.67
CUST_0126,TXN_00861,2026-06-16,Social,CAMP_CART,Fashion,110.74,NONE,0.0,0.0,110.74
CUST_0293,TXN_00862,2026-06-26,Email,CAMP_SEASONAL,Sports,185.91,FLASH25,0.25,46.48,139.43
CUST_0201,TXN_00863,2026-06-01,Email,CAMP_SEASONAL,Beauty,105.87,NONE,0.0,0.0,105.87
CUST_0123,TXN_00864,2026-07-08,Social,CAMP_LOYALTY,Home,219.73,NONE,0.0,0.0,219.73
CUST_0151,TXN_00865,2026-08-27,Direct,CAMP_FLASH,Fashion,185.87,WELCOME10,0.1,18.59,167.28
CUST_0360,TXN_00866,2026-07-01,Social,CAMP_SEASONAL,Fashion,70.83,FLASH25,0.25,17.71,53.12
CUST_0189,TXN_00867,2026-06-10,Email,CAMP_SEASONAL,Home,158.09,WELCOME10,0.1,15.81,142.28
CUST_0271,TXN_00868,2026-06-21,PPC,CAMP_LOYALTY,Electronics,196.72,SEASONAL30,0.3,59.02,137.7
CUST_0317,TXN_00869,2026-08-22,PPC,CAMP_FLASH,Electronics,151.83,NONE,0.0,0.0,151.83
CUST_0056,TXN_00870,2026-08-07,PPC,CAMP_WELCOME,Sports,94.36,CART20,0.2,18.87,75.49
CUST_0363,TXN_00871,2026-08-12,Organic,CAMP_LOYALTY,Sports,181.29,NONE,0.0,0.0,181.29
CUST_0058,TXN_00872,2026-06-01,Social,CAMP_LOYALTY,Home,86.7,NONE,0.0,0.0,86.7
CUST_0180,TXN_00873,2026-06-26,Direct,CAMP_FLASH,Electronics,67.56,NONE,0.0,0.0,67.56
CUST_0032,TXN_00874,2026-06-30,PPC,CAMP_CART,Home,97.91,WELCOME10,0.1,9.79,88.12
CUST_0231,TXN_00875,2026-06-04,Email,CAMP_LOYALTY,Beauty,183.26,NONE,0.0,0.0,183.26
CUST_0044,TXN_00876,2026-08-20,Email,CAMP_LOYALTY,Home,242.91,NONE,0.0,0.0,242.91
CUST_0057,TXN_00877,2026-08-10,Social,CAMP_CART,Electronics,196.72,FLASH25,0.25,49.18,147.54
CUST_0150,TXN_00878,2026-06-30,Organic,CAMP_SEASONAL,Beauty,67.89,NONE,0.0,0.0,67.89
CUST_0377,TXN_00879,2026-08-05,Email,CAMP_WELCOME,Fashion,181.71,CART20,0.2,36.34,145.37
CUST_0266,TXN_00880,2026-06-28,PPC,CAMP_CART,Sports,105.18,CART20,0.2,21.04,84.14
CUST_0227,TXN_00881,2026-06-18,Social,CAMP_FLASH,Fashion,95.31,NONE,0.0,0.0,95.31
CUST_0133,TXN_00882,2026-08-11,Organic,CAMP_FLASH,Beauty,147.71,WELCOME10,0.1,14.77,132.94
CUST_0085,TXN_00883,2026-08-09,PPC,CAMP_FLASH,Fashion,192.48,NONE,0.0,0.0,192.48
CUST_0089,TXN_00884,2026-08-10,Social,CAMP_LOYALTY,Electronics,184.98,NONE,0.0,0.0,184.98
CUST_0021,TXN_00885,2026-06-17,Social,CAMP_SEASONAL,Home,68.46,NONE,0.0,0.0,68.46
CUST_0189,TXN_00886,2026-07-16,Social,CAMP_FLASH,Beauty,168.29,CART20,0.2,33.66,134.63
CUST_0276,TXN_00887,2026-06-22,Organic,CAMP_WELCOME,Electronics,204.81,NONE,0.0,0.0,204.81
CUST_0207,TXN_00888,2026-07-20,Social,CAMP_WELCOME,Sports,225.4,NONE,0.0,0.0,225.4
CUST_0259,TXN_00889,2026-06-30,Organic,CAMP_CART,Fashion,100.51,CART20,0.2,20.1,80.41
CUST_0289,TXN_00890,2026-06-29,Email,CAMP_LOYALTY,Sports,123.29,WELCOME10,0.1,12.33,110.96
CUST_0059,TXN_00891,2026-06-11,Social,CAMP_SEASONAL,Home,20,FLASH25,0.25,5.0,15.0
CUST_0047,TXN_00892,2026-08-01,Organic,CAMP_LOYALTY,Electronics,105.25,SEASONAL30,0.3,31.57,73.68
CUST_0042,TXN_00893,2026-07-03,Email,CAMP_CART,Beauty,206.79,NONE,0.0,0.0,206.79
CUST_0099,TXN_00894,2026-08-22,Organic,CAMP_SEASONAL,Fashion,65.36,NONE,0.0,0.0,65.36
CUST_0366,TXN_00895,2026-07-13,Direct,CAMP_FLASH,Electronics,144.48,NONE,0.0,0.0,144.48
CUST_0145,TXN_00896,2026-06-19,Email,CAMP_LOYALTY,Beauty,113.49,NONE,0.0,0.0,113.49
CUST_0379,TXN_00897,2026-07-04,Organic,CAMP_LOYALTY,Beauty,179.05,NONE,0.0,0.0,179.05
CUST_0373,TXN_00898,2026-08-11,Social,CAMP_FLASH,Beauty,163.99,WELCOME10,0.1,16.4,147.59
CUST_0268,TXN_00899,2026-08-21,PPC,CAMP_SEASONAL,Electronics,121.73,NONE,0.0,0.0,121.73
CUST_0003,TXN_00900,2026-06-19,Direct,CAMP_CART,Fashion,37.26,NONE,0.0,0.0,37.26
CUST_0102,TXN_00901,2026-07-23,PPC,CAMP_SEASONAL,Electronics,205.69,FLASH25,0.25,51.42,154.27
CUST_0154,TXN_00902,2026-07-01,Social,CAMP_WELCOME,Electronics,163.73,NONE,0.0,0.0,163.73
CUST_0078,TXN_00903,2026-08-14,Organic,CAMP_SEASONAL,Fashion,99.64,FLASH25,0.25,24.91,74.73
CUST_0251,TXN_00904,2026-06-27,Email,CAMP_CART,Home,205.95,CART20,0.2,41.19,164.76
CUST_0297,TXN_00905,2026-07-05,Organic,CAMP_SEASONAL,Electronics,96.26,NONE,0.0,0.0,96.26
CUST_0191,TXN_00906,2026-08-09,PPC,CAMP_WELCOME,Fashion,68.25,NONE,0.0,0.0,68.25
CUST_0163,TXN_00907,2026-06-02,Social,CAMP_FLASH,Fashion,134.34,NONE,0.0,0.0,134.34
CUST_0027,TXN_00908,2026-07-15,Email,CAMP_FLASH,Home,131.86,NONE,0.0,0.0,131.86
CUST_0271,TXN_00909,2026-06-25,Social,CAMP_LOYALTY,Electronics,196.78,WELCOME10,0.1,19.68,177.1
CUST_0306,TXN_00910,2026-06-03,Organic,CAMP_FLASH,Home,141.14,NONE,0.0,0.0,141.14
CUST_0049,TXN_00911,2026-08-11,Email,CAMP_LOYALTY,Sports,71.11,CART20,0.2,14.22,56.89
CUST_0144,TXN_00912,2026-08-16,Social,CAMP_LOYALTY,Sports,95.77,LOYALTY15,0.15,14.36,81.41
